substation_transformer_id,sap_equipment_id,user_status,substation_id,substation_name,substation_hftd,substation_hfra,substation_region,substation_division,substation_county,bank_id,equipment_description,functional_location,functional_location_desc,planner_group,position,install_date,in_service_date,nominal_voltages_primary_kv,nominal_voltages_secondary_kv,primary_winding_connection,secondary_winding_connection,nameplate_cap_max_kva,base_kva,phase,manufacturer,vintage,manufacturer_model_number,ltc_present,main_workcenter,unit_substation,fuse_protected,pressure_relief_mfr,pressure_relief_model_number,extreme_pressure_relief_device_present,latitude,longitude,toa_dga_result_ts_id,toa_fq_result_ts_id,toa_pcb_result_ts_id,toa_moisture_result_ts_id,toa_furan_result_ts_id,manufacturer_description,manufacture_serial_number,system_status,nominal_voltages_tertiary_kv,tertiary_winding_connection,cooling_stage,temp_rise_deg_c,primary_rated_voltage,secondary_rated_voltage,year_of_manufacture,iron_losses,copper_losses,nameplate_cap_rating_1_kva,nameplate_cap_rating_2_kva,nameplate_cap_rating_3_kva,rated_tertiary_kva,equipment_type,manufactured,oil_directed_piping,insulating_fluid_type,impedance_pct,oil_total_gals,online_dga_monitor,rewound,pre_bt_mfr_value,winding_material,nlt_a_1_pri_rated_voltage_v,nlt_b_2_pri_rated_voltage_v,nlt_c_3_pri_rated_voltage_v,nlt_d_4_pri_rated_voltage_v,nlt_e_5_pri_rated_voltage_v,nlt_a_1_sec_rated_voltage_v,nlt_b_2_sec_rated_voltage_v,nlt_c_3_sec_rated_voltage_v,nlt_d_4_sec_rated_voltage_v,nlt_e_5_sec_rated_voltage_v
ETS.12.12951-41011926,41011926,[INSV],ETS.12.12951,"San Fran Z (embarcadero) Sub, Martin Hq",TIER 1,,Bay Area,San Francisco,San Francisco,BK 11,BK 11 3 PHASE TRANSFORMER,ETS.12.12951.TXFR,"SAN FRAN Z (EMBARCADERO) SUB, PWR TRANS",DS1,0011,1974-08-15,,34.5,12.0,WYE,WYE,36000.0,36000.0,3,WH,,SL,N,MARTIN,DCS,N,QLTRL,AUTORESET,Y,0.0,0.0,41011926-dga_result,41011926-fq_result,41011926-pcb_result,41011926-moisture_result,41011926-furan_result,Westinghouse,RGP36781,[INST],,,FOA,65.0,,,,21599.0,268371.0,36000.0,,,,ETS.TXFR,1971-08-04,,,15.8,4309,,N,WEC,,,,,,,,,,,
ETS.87.00012-41011927,41011927,[REMV],ETS.87.00012,,,,,,,BK 12 REMV,BK 12 3 PHASE TRANSFORMER OUTS REMV,ETS.87.00012,MARTIN REMOVED EQUIPMENT,,,1974-08-15,,34.5,12.0,WYE,WYE,36000.0,36000.0,3,WH,,SL,N,,DCS,N,QLTRL,AUTORESET,Y,0.0,0.0,,,,,,Westinghouse,RGP36782,"[INAC, INST]",,,FOA,65.0,,,,21749.0,268653.0,36000.0,,,,ETS.TXFR,1972-08-04,,,15.8,4309,,N,WEC,,,,,,,,,,,
ETS.12.12951-41011928,41011928,[INSV],ETS.12.12951,"San Fran Z (embarcadero) Sub, Martin Hq",TIER 1,,Bay Area,San Francisco,San Francisco,BK 13,BK 13 3 PHASE TRANSFORMER,ETS.12.12951.TXFR,"SAN FRAN Z (EMBARCADERO) SUB, PWR TRANS",DS1,0013,1974-08-15,,34.5,12.0,WYE,WYE,36000.0,36000.0,3,WH,,SL,N,MARTIN,DCS,N,QLTRL,AUTORESET,Y,0.0,0.0,41011928-dga_result,41011928-fq_result,41011928-pcb_result,41011928-moisture_result,41011928-furan_result,Westinghouse,RGP36783,[INST],,,FOA,65.0,,,,21459.0,268856.0,36000.0,,,,ETS.TXFR,1971-08-04,,,15.8,4309,,N,WEC,,,,,,,,,,,
ETS.12.12951-41011929,41011929,[INSV],ETS.12.12951,"San Fran Z (embarcadero) Sub, Martin Hq",TIER 1,,Bay Area,San Francisco,San Francisco,BK 15,BK 15 3 PHASE TRANSFORMER,ETS.12.12951.TXFR,"SAN FRAN Z (EMBARCADERO) SUB, PWR TRANS",DS1,0015,1986-11-23,,34.5,12.0,WYE,WYE,40320.0,40320.0,3,MCGRAW EDISON,,OAFA,N,MARTIN,DCS,N,QLTRL,AUTORESET,Y,0.0,0.0,41011929-dga_result,41011929-fq_result,41011929-pcb_result,41011929-moisture_result,41011929-furan_result,MCGRAW EDISON2,C0687851,[INST],,,OA/FA,65.0,,,,14573.0,64958.0,40320.0,,,,ETS.TXFR,1986-01-27,,,,3821,,N,MCG,,,,,,,,,,,
ETS.87.00019-41011934,41011934,[REMV],ETS.87.00019,,,,,,,BK 1B,BK 1 B SINGLE PHASE TRANSFORMER - REMV,ETS.87.00019,TABLE MOUNTAIN REMOVED EQUIPMENT,TS1,,1967-10-10,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,GE,,U,N,,GM&C,N,,,N,0.0,0.0,,,,,,GENERAL ELECTRIC.,D577038,"[INAC, INST]",13.8,DELTA,OA/FOA/FOA,65.0,,230.0,,12900.0,227300.0,224000.0,298700.0,374000.0,44.800000000000004,ETS.TXFR,1964-06-01,,,7.08,26550,,,GE,,,,,,,,,,,
ETS.87.00019-41011937,41011937,[REMV],ETS.87.00019,,,,,,,BK 1A,BK 1 A SINGLE PHASE TRANSFORMER - REMV,ETS.87.00019,TABLE MOUNTAIN REMOVED EQUIPMENT,TS1,,1967-10-10,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,GE,,U,N,,GM&C,N,,,N,0.0,0.0,,,,,,GENERAL ELECTRIC.,D577039,"[INAC, INST]",13.8,DELTA,OA/FOA/FOA,65.0,,230.0,,12900.0,227300.0,224000.0,298700.0,374000.0,44.800000000000004,ETS.TXFR,1964-06-01,,,7.08,26550,,N,GE,,,,,,,,,,,
ETS.87.00019-41011939,41011939,[REMV],ETS.87.00019,,,,,,,BK 1SP,BK 1 SP SINGLE PHASE TRANSFORMER - REMV,ETS.87.00019,TABLE MOUNTAIN REMOVED EQUIPMENT,TS1,,1967-10-10,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,GE,,U,N,,GM&C,N,,,N,0.0,0.0,,,,,,GENERAL ELECTRIC.,D577040,"[INAC, INST]",13.8,DELTA,OA/FOA/FOA,65.0,,,,12900.0,227300.0,224000.0,298700.0,374000.0,44.800000000000004,ETS.TXFR,1964-06-01,,,7.08,26550,,,GE,,,,,,,,,,,
ETS.13.12080-41011945,41011945,[INSV],ETS.13.12080,"Bellevue Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Sonoma,BK 3,BK 3 3 PHASE TRANSFORMER,ETS.13.12080.TXFR,"BELLEVUE SUB, POWER TRANSFORMERS",DS1,0003,1996-04-09,,115.0,12.0,WYE,WYE,37500.0,24000.0,3,MOLONEY ELECTRIC COMPANY,,TCMA,Y,MCMAUDE,DCS,Y,QLTRL,,Y,0.0,0.0,41011945-dga_result,41011945-fq_result,41011945-pcb_result,41011945-moisture_result,41011945-furan_result,Moloney Electric Company,P680134,[INST],,,OA/FA/FA,95.0,,,,28650.0,53380.0,24000.0,32000.0,37500.0,,ETS.TXFR,1968-05-25,,,7.84,,,,MEC,,,,,,,,,,,
ETS.87.00004-41011946,41011946,[REMV],ETS.87.00004,,,,,,,BK 1C - REMV,BK 1 C SINGLE PHASE TRANSFORMER - REMV,ETS.87.00004,DEL MAR REMOVED EQUIPMENT,DS1,,1947-01-01,,60.0,12.0,WYE,WYE,3125.0,2500.0,1,WH,,SLCLASSOA,N,,DCS,N,,,N,0.0,0.0,,,,,,Westinghouse,4901201,"[INAC, INST]",,,OA/FA,55.0,,,,3020.0,13819.0,2500.0,3125.0,,,ETS.TXFR,1947-01-01,,,6.9,1165,,,WEC,,,,,,,,,,,
ETS.87.00004-41011947,41011947,[REMV],ETS.87.00004,,,,,,,BK 3A - REMV,BK 3 A 3 PHASE TRANSFORMER W LTC - REMV,ETS.87.00004,DEL MAR REMOVED EQUIPMENT,,,1941-08-14,,115.0,60.0,WYE,DELTA,19500.0,12500.0,1,GEC,,NONE,Y,,GM&C,N,,,N,0.0,0.0,,,,,,GEC,6410165,"[INAC, INST]",,,OA/FA/FA,55.0,,13.8,,85160.0,215565.0,12500.0,19500.0,,,ETS.TXFR,1940-10-22,,,7.87,14570,,N,GE,,,,,,,,,,,
ETS.03.13119-41011948,41011948,[INSV],ETS.03.13119,"Trimble Sub, Cupertino Hq",TIER 1,,South Bay & Central Coast,San Jose,Santa Clara,BK 5,BK 5 3 PHASE TRANSFORMER WITH LTC,ETS.03.13119.TXFR,"TRIMBLE SUB, POWER TRANSFORMERS",DS1,BK5,1996-05-01,,115.0,21.0,WYE,WYE,45000.0,27000.0,3,KU,1995,45MVA,Y,CUPRTINO,DCS,N,QLTRL,20860F,Y,0.0,0.0,41011948-dga_result,41011948-fq_result,41011948-pcb_result,41011948-moisture_result,41011948-furan_result,KUHLMAN,252825951,[INST],12.0,DELTA,OA/FA/FA,65.0,115.0,21.0,1995,18760.0,93070.0,27000.0,36000.0,45000.0,,ETS.TXFR,1995-01-01,,,8.05,56865,NO,N,KUL,,,,,,,,,,,
ETS.87.00004-41011949,41011949,[REMV],ETS.87.00004,,,,,,,BK 3B - REMV,BK 3 B 3 PHASE TRANSFORMER W LTC - REMV,ETS.87.00004,DEL MAR REMOVED EQUIPMENT,,,1941-08-14,,115.0,60.0,WYE,DELTA,19500.0,12500.0,1,GENERAL ELECTRIC,,NONE,Y,,GM&C,N,,,N,0.0,0.0,,,,,,GENERAL ELECTRIC2,6410162,"[INAC, INST]",,,OA/FA/FA,55.0,,13.8,,88880.0,226600.0,12500.0,19500.0,,,ETS.TXFR,1940-10-22,,,7.87,14570,,N,GE,,,,,,,,,,,
ETS.87.00004-41011950,41011950,[REMV],ETS.87.00004,,,,,,,BK 1B - REMV,BK 1 B SINGLE PHASE TRANSFORMER - REMV,ETS.87.00004,DEL MAR REMOVED EQUIPMENT,DS1,,1947-01-01,,60.0,12.0,WYE,WYE,3125.0,2500.0,3,WH,,SLCLASSOA,N,,DCS,N,,,N,0.0,0.0,,,,,,Westinghouse,4901204,"[INAC, INST]",,,OA/FA/FA,55.0,,13.8,,90500.0,210300.0,2500.0,3125.0,,,ETS.TXFR,1947-01-01,,,8.620000000000001,13125,,N,WEC,,,,,,,,,,,
ETS.87.00015-41011951,41011951,[REMV],ETS.87.00015,,,,,,,BK 2 - REMOVED,BK 2 3 PHASE TRANSFORMER W/LTC - REMOVED,ETS.87.00015,MOSS LANDING REMOVED EQUIPMENT,,,1972-07-09,,115.0,12.0,WYE,WYE,12500.0,10000.0,3,FEDERAL PACIFIC ELECTRIC,,OLTC546,Y,,DCS,N,QLTRL,,Y,0.0,0.0,,,,,,Federal Pacific Electric,218982,[INST],2.4,DELTA,OA/FA,65.0,,,,1344.0,4591.0,10000.0,12500.0,,3500.0,ETS.TXFR,1970-12-01,,,7.9,4387,,N,FPE,,,,,,,,,,,
ETS.13.12569-41011952,41011952,[INSV],ETS.13.12569,"Las Gallinas A Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Marin,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.13.12569.TXFR,"LAS GALLINAS A SUB, POWER TRANSFORMERS",DS1,BK 1,1995-06-08,,115.0,12.0,WYE,WYE,16000.0,12000.0,3,WEC,1976,SL,Y,MCMAUDE,GM&C,N,QLTRL,,Y,0.0,0.0,41011952-dga_result,41011952-fq_result,41011952-pcb_result,41011952-moisture_result,41011952-furan_result,W.E. CORPORATION,UCS25251,[INST],,,OA/FA,65.0,,,1976,,,12000.0,16000.0,,,ETS.TXFR,1976-01-01,,,7.7,7338,,,WEC,,,,,,,,,,,
ETS.87.00013-41011953,41011953,[REMV],ETS.87.00013,,,,,,,BK 3 - REMOVED,BK 3 3 PHASE TRANSFORMER WITH LTC - REMV,ETS.87.00013,MCMAUDE REMOVED EQUIPMENT,,,1975-02-27,,115.0,12.0,WYE,WYE,10500.0,8400.0,3,GE,,LRT68,Y,,GM&C,Y,GEC,,Y,0.0,0.0,,,,,,GENERAL ELECTRIC.,C859676B,"[DLFL, INAC, INST]",,,OA/FA,65.0,,,,15204.0,48644.0,8400.0,10500.0,,,ETS.TXFR,1962-12-01,,,8.78,3030,NO,N,GE,,,,,,,,,,,
ETS.22.12318-41011954,41011954,[INSV],ETS.22.12318,"East Portal Sub, Concord Hq",TIER 2,HFRA Addition,Bay Area,Diablo,Contra Costa,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.22.12318.TXFR,"EAST PORTAL SUB, POWER TRANSFORMERS",DS1,,1971-05-24,,115.0,34.5,DELTA,WYE,25000.0,15000.0,3,FEDERAL PACIFIC ELECTRIC,,OLTC,Y,CONCORD,DCS,N,,FA13224,Y,0.0,0.0,41011954-dga_result,41011954-fq_result,41011954-pcb_result,41011954-moisture_result,41011954-furan_result,Federal Pacific Electric,200951,[INST],2.4,DELTA,OA/FOA/FOA,65.0,115.0,34.5,,27000.0,,15000.0,20000.0,25000.0,,ETS.TXFR,1971-01-08,,,6.12,4526,,N,FPE,,,,,,,,,,,
ETS.87.00019-41011957,41011957,"[3rd, REMV]",ETS.87.00019,,,,,,,BK 1 - REMV,BK1 SINGLE PHASE TRANSFORMER - REMV,ETS.87.00019,TABLE MOUNTAIN REMOVED EQUIPMENT,,,1996-03-01,,230.0,13.8,,,187000.0,167000.0,3,ABB,,GSU,N,,TP,N,,,N,0.0,0.0,,,,,,Asea Brown Boveri,LNM60301,"[INAC, INST]",,,FOA,55.0,,,,,,167000.0,187000.0,,,ETS.TXFR,,,,,14633,,N,ABB,,,,,,,,,,,
ETS.87.00019-41011958,41011958,"[3rd, REMV]",ETS.87.00019,,,,,,,BK 2 - REMV,BK 2 3 PHASE TRANSFORMER - OUTS - REMV,ETS.87.00019,TABLE MOUNTAIN REMOVED EQUIPMENT,,,1995-11-02,,230.0,60.0,WYE,DELTA,187000.0,167000.0,3,TOSHIBA,,XXX,N,,TP,N,,,N,0.0,0.0,,,,,,TOSHIBA,6702072,"[INAC, INST]",12.0,DELTA,FOA,55.0,,,,,,167000.0,187000.0,,250.0,ETS.TXFR,,,,12.27,6950,,N,TSH,,,,,,,,,,,
ETS.87.00018-41011959,41011959,[REMV],ETS.87.00018,,,,,,,SLOT 14,SLOT 14 - TXFR - 230/12 KV 125MVA-REMV,ETS.87.00018,STOCKTON REMOVED EQUIPMENT,DS1,,1995-05-23,,230.0,12.0,,,125000.0,125000.0,3,FERRANTI PACKARD LIMITED,1985,,N,,GM&C,N,,,N,0.0,0.0,41011959-dga_result,41011959-fq_result,41011959-pcb_result,41011959-moisture_result,41011959-furan_result,Ferranti Packard Limited,44811,"[INAC, INST]",,,FOA,65.0,,,1985,,,75000.0,105000.0,125000.0,,ETS.TXFR,1985-01-01,,,16.0,8930,NO,,FPL,,240.0,235.0,230.0,120.0,117.0,13.8,11.5,,,
NA-41011960,41011960,[REMV],,,,,,,,REMOVED,BK 1 B SINGLE PHASE TRANSFORMER-REMOVED,,,,,1968-01-03,,115.0,60.0,WYE,WYE,18000.0,12500.0,1,WH,,NONE,N,,GM&C,N,,,N,0.0,0.0,,,,,,Westinghouse,1216396,"[AVLB, DLFL, INAC]",,,OA/FA,55.0,,,,49200.0,13233.0,12500.0,18000.0,,,ETS.TXFR,1929-12-06,,,2.83,9730,,N,WEC,,,,,,,,,,,
NA-41011961,41011961,[REMV],,,,,,,,REMOVED,BK 1 C SINGLE PHASE TRANSFORMER-REMOVED,,,,,1968-01-03,,115.0,60.0,WYE,WYE,18000.0,12500.0,1,WH,,NONE,N,,GM&C,N,,,N,0.0,0.0,,,,,,Westinghouse,1216398,"[AVLB, DLFL, INAC]",,,OA/FA,55.0,,,,49200.0,13233.0,12500.0,18000.0,,,ETS.TXFR,1929-12-06,,,2.83,9730,,N,WEC,,,,,,,,,,,
ETS.87.00015-41011962,41011962,[REMV],ETS.87.00015,,,,,,,BK 1 - REMV,BK 1 3 PHASE TRANSFORMER WITH LTC - REMV,ETS.87.00015,MOSS LANDING REMOVED EQUIPMENT,,,1953-05-01,,21.0,4.0,DELTA,WYE,4360.0,3750.0,3,GEC,,TU,Y,,DCS,N,GEC,MECHANICAL,Y,0.0,0.0,,,,,,GEC,B529338,[INST],,,OA/FA,55.0,,,,20000.0,49057.0,3750.0,4360.0,,,ETS.TXFR,1953-01-01,,,6.75,2015,,N,,,,,,,,,,,,
ETS.87.00002-41011963,41011963,[REMV],ETS.87.00002,,,,,,,BK 1B,BK 1 B SINGLE PHASE TRANSFORMER- REMV,ETS.87.00002,COTTONWOOD REMOVED EQUIPMENT,,,1958-03-09,,230.0,115.0,WYE,WYE,40000.0,24000.0,1,WH,,U,N,,GM&C,N,,,N,0.0,0.0,,,,,,Westinghouse,6531693,"[INAC, INST]",13.200000000000001,DELTA,OA/FA/FOA,55.0,,,,39750.0,38820.0,24000.0,32000.0,40000.0,,ETS.TXFR,1955-09-01,,,5.11,5333,,N,WEC,,,,,,,,,,,
ETS.87.00002-41011964,41011964,[REMV],ETS.87.00002,,,,,,,BK 1C,BK 1 C SINGLE PHASE TRANSFORMER - REMV,ETS.87.00002,COTTONWOOD REMOVED EQUIPMENT,,,1958-03-09,,230.0,115.0,WYE,WYE,40000.0,24000.0,1,WH,,U,N,,GM&C,N,,,N,0.0,0.0,,,,,,Westinghouse,6531694,"[INAC, INST]",13.200000000000001,DELTA,OA/FA/FOA,55.0,,,,39750.0,38820.0,24000.0,32000.0,40000.0,,ETS.TXFR,1955-09-01,,,5.11,5333,,N,WEC,,,,,,,,,,,
NA-41011966,41011966,[REMV],,,,,,,,OLD BK 4 A,OLD BK 4 A SINGLE PHASE TXFR; REMOVED,,,TS1,,1952-07-03,,230.0,115.0,WYE,WYE,40000.0,24000.0,1,WH,,NONE,N,,GM&C,N,,,N,0.0,0.0,,,,,,Westinghouse,5065490,[AVLB],13.200000000000001,DELTA,OA/FA/FOA,55.0,,,,39750.0,38820.0,24000.0,32000.0,40000.0,,ETS.TXFR,1950-12-22,,,5.11,5333,,N,WEC,,,,,,,,,,,
ETS.87.00002-41011969,41011969,[REMV],ETS.87.00002,,,,,,,BK 2 B,BK 2 B SINGLE PHASE TRANSFORMER-REMOVED,ETS.87.00002,COTTONWOOD REMOVED EQUIPMENT,,,1968-06-26,,230.0,60.0,WYE,WYE,44800.0,26880.0,1,WH,,NONE,N,,GM&C,N,,,N,0.0,0.0,,,,,,Westinghouse,7001014,"[INAC, INST]",13.200000000000001,DELTA,OA/FOA/FOA,65.0,,,,2940.0,37584.0,26880.0,35840.0,44800.0,,ETS.TXFR,1967-01-01,,,6.4,3380,,N,WEC,,,,,,,,,,,
ETS.87.00002-41011970,41011970,[REMV],ETS.87.00002,,,,,,,BK 2 C,BK 2 C SINGLE PHASE TRANSFORMER-REMOVED,ETS.87.00002,COTTONWOOD REMOVED EQUIPMENT,,,1968-06-26,,230.0,60.0,WYE,WYE,44800.0,26880.0,1,WH,,NONE,N,,GM&C,N,,,N,0.0,0.0,,,,,,Westinghouse,7001013,"[INAC, INST]",13.200000000000001,DELTA,OA/FOA/FOA,65.0,,,,2940.0,37584.0,26880.0,35840.0,44800.0,,ETS.TXFR,1967-01-01,,,6.4,3380,,N,WEC,,,,,,,,,,,
ETS.26.16740-41011971,41011971,"[IDLE, mobl, stor]",ETS.26.16740,"Tesla Mobile Storage, Tesla Hq",TIER 1,,Central Valley,Stockton,Alameda,T-25.0-10,MOBILE T-25.0-10 3 PH TRANSF W/LTC- IDLE,ETS.26.16740,"TESLA MOBILE STORAGE, TESLA HQ",DM1,T25,1992-11-25,,60.0,12.0,WYE,WYE,25000.0,25000.0,3,DELTA STAR,,U,Y,TESLA,DCS,N,,,N,0.0,0.0,41011971-dga_result,41011971-fq_result,41011971-pcb_result,41011971-moisture_result,41011971-furan_result,Delta Star,E76701192,[INST],,,FOA,95.0,,,,,,25000.0,,,,ETS.TXFR,1992-01-01,,,16.2,2345,,Y,DS,,,,,,,,,,,
ETS.15.13556-41011972,41011972,"[FREM, OUTS]",ETS.15.13556,"Freedom Sub, Moss Landing Hq",TIER 1,,South Bay & Central Coast,Central Coast,Santa Cruz,BK 1 - OUTS/FREM,BK 1 3 PHASE TRANSF WITH LTC - OUTS/FREM,ETS.15.13556.TXFR,"FREEDOM SUB, POWER TRANSFORMERS",DS1,,1950-01-01,,21.0,4.0,WYE,WYE,2000.0,2000.0,3,WH,,CSP,Y,MOSSLNDG,DCS,N,WEC,MECHANICAL,Y,0.0,0.0,,,,,,Westinghouse,5061832,[INST],,,OA/FA,55.0,,,,4035.0,15863.0,2000.0,,,,ETS.TXFR,1948-06-01,,,5.48,1390,,,WEC,,,,,,,,,,,
ETS.87.00003-41011974,41011974,[REMV],ETS.87.00003,,,,,,,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC- REMV,ETS.87.00003,CUPERTINO REMOVED EQUIPMENT,,,1974-09-25,,115.0,21.0,WYE,WYE,50000.0,30000.0,3,FEDERAL PACIFIC ELECTRIC,,50MVA,Y,,DCS,N,QLTRL,,Y,0.0,0.0,,,,,,Federal Pacific Electric,502251,"[INAC, INST]",7.2,DELTA,OA/FA/FA,65.0,115.0,,,49800.0,93510.0,30000.0,40000.0,50000.0,,ETS.TXFR,1973-05-02,,,7.8100000000000005,6285,,N,FPE,,,,,,,,,,,
ETS.03.12322-41011975,41011975,[INSV],ETS.03.12322,"Edenvale Sub, Cupertino Hq",TIER 1,,South Bay & Central Coast,San Jose,Santa Clara,BK 5,BK 5 3 PHASE TRANSFORMER,ETS.03.12322.TXFR,"EDENVALE SUB, POWER TRANSFORMERS",DS1,BK5,1989-06-01,,21.0,12.0,WYE,WYE,30000.0,18000.0,3,FEDERAL PACIFIC ELECTRIC,1997,182430MVA,N,CUPRTINO,GM&C,N,QLTRL,20860F,Y,0.0,0.0,41011975-dga_result,41011975-fq_result,41011975-pcb_result,41011975-moisture_result,41011975-furan_result,Federal Pacific Electric,511141,[INST],,,OA/FA,65.0,,,1997,,,18000.0,24000.0,30000.0,,ETS.TXFR,1986-01-16,,,2.9,2000,NO,N,FPE,,,,,,,,,,,
ETS.87.00022-41011979,41011979,[REMV],ETS.87.00022,,,,,,,BK 2C - REMV,BK 2 C SINGLE PHASE TRANSFORMER - REMV,ETS.87.00022,CONCORD REMOVED EQUIPMENT,,,1953-04-13,,115.0,21.0,WYE,WYE,13333.0,10000.0,1,WH,,U,N,,DCS,N,,UNKNOWN,Y,0.0,0.0,,,,,,Westinghouse,5067459,"[DLFL, INAC, INST]",,,OA/FA,55.0,115.0,,,19800.0,29280.0,10000.0,13333.0,,3860.0,ETS.TXFR,1951-07-10,,,6.97,1680,,,WEC,,115000.0,112500.0,110000.0,107500.0,100000.0,21000.0,,,,
ETS.87.00022-41011980,41011980,"[REMV, spar]",ETS.87.00022,,,,,,,BK 2SP - REMV,BK 2 SP SINGLE PHASE TRANSFORMER - REMV,ETS.87.00022,CONCORD REMOVED EQUIPMENT,,,1954-12-27,,115.0,21.0,WYE,WYE,13333.0,10000.0,1,WH,,U,N,,GM&C,N,,UNKNOWN,Y,0.0,0.0,,,,,,Westinghouse,6530106,"[DLFL, INAC, INST]",,,OA/FA,55.0,115.0,,,20000.0,29030.0,10000.0,13333.0,,3860.0,ETS.TXFR,1953-03-27,,,7.0,1680,,,WEC,,,,,,,,,,,
ETS.87.00014-41011981,41011981,[REMV],ETS.87.00014,,,,,,,BK2,BK 2 3 PHASE TRANSFORMER WITH LTC-REMV,ETS.87.00014,MERCED REMOVED EQUIPMENT,,,1964-05-19,,115.0,12.0,WYE,WYE,22400.0,,3,WH,,SL,Y,,DCS,N,QLTRL,207603,Y,0.0,0.0,,,,,,Westinghouse,6995233,"[INAC, INST]",,,,,,,,,,22400.0,,,,ETS.TXFR,1963-10-01,,,8.08,6271,,,WEC,,,,,,,,,,,
ETS.06.12325-41011982,41011982,[INSV],ETS.06.12325,"Eel River Sub, Eureka Hq",TIER 1,,North Coast,Humboldt,Humboldt,BK 1A,BK 1 A SINGLE PHASE TRANSFORMER,ETS.06.12325.TXFR,"EEL RIVER SUB, POWER TRANSFORMERS",DS1,,1956-11-19,,60.0,12.0,WYE,WYE,3125.0,2500.0,1,WH,,WH,N,EUREKA,DCS,Y,GEC,,Y,0.0,0.0,41011982-dga_result,41011982-fq_result,41011982-pcb_result,41011982-moisture_result,41011982-furan_result,Westinghouse,6946814,[INST],2.4,DELTA,,55.0,,,,4317.0,17389.0,2500.0,3125.0,,8.75,ETS.TXFR,1956-03-22,,,6.78,1178,,N,WEC,,,,,,,,,,,
ETS.06.12325-41011983,41011983,[INSV],ETS.06.12325,"Eel River Sub, Eureka Hq",TIER 1,,North Coast,Humboldt,Humboldt,BK 1C,BK 1 C SINGLE PHASE TRANSFORMER,ETS.06.12325.TXFR,"EEL RIVER SUB, POWER TRANSFORMERS",DS1,,1956-11-19,,60.0,12.0,WYE,WYE,3125.0,2500.0,1,WH,,WH,N,EUREKA,DCS,Y,GEC,,Y,0.0,0.0,41011983-dga_result,41011983-fq_result,41011983-pcb_result,41011983-moisture_result,41011983-furan_result,Westinghouse,6946816,[INST],2.4,DELTA,OA,55.0,,,,4317.0,17389.0,2500.0,3125.0,,8.75,ETS.TXFR,1956-03-22,,,6.78,1178,,N,WEC,,,,,,,,,,,
ETS.12.12326-41011984,41011984,[INSV],ETS.12.12326,"Eighteenth St, Martin Hq",TIER 1,,Bay Area,San Francisco,San Francisco,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.12.12326.TXFR,"EIGHTEENTH ST, POWER TRANSFORMERS",DS1,,1946-01-28,,12.0,4.0,DELTA,WYE,4000.0,4000.0,3,GE,,HTU,Y,MARTIN,DCS,N,GEC,HTU,Y,0.0,0.0,41011984-dga_result,41011984-fq_result,41011984-pcb_result,41011984-moisture_result,41011984-furan_result,GENERAL ELECTRIC.,7800222,[INST],,,OA,55.0,,,,9003.0,25530.0,4000.0,,,,ETS.TXFR,1945-05-17,,,5.46,1885,,N,GE,,,,,,,,,,,
ETS.23.13547-41011985,41011985,[INSV],ETS.23.13547,"Eighth Ave Sub, Oakport Hq",TIER 1,,Bay Area,East Bay,Alameda,401,401 3 PHASE TRANSFORMER WITH LTC,ETS.23.13547.TXFR,"EIGHTH AVE SUB, POWER TRANSFORMERS",DS1,,1940-11-30,,12.0,4.0,WYE,ZIGZAG,2600.0,2000.0,3,GE,,HTFORMD,Y,OAKPORT,DCS,N,,,N,0.0,0.0,41011985-dga_result,41011985-fq_result,41011985-pcb_result,41011985-moisture_result,41011985-furan_result,GENERAL ELECTRIC.,6394447,[INST],,,,55.0,12.0,,,5290.0,13755.0,2000.0,2300.0,2600.0,,ETS.TXFR,1940-01-01,,,5.46,1501,,N,GE,,,,,,,,,,,
ETS.09.10054-41011986,41011986,[INSV],ETS.09.10054,"Castro Valley Sub, Hayward Hq",TIER 1,,Bay Area,Mission,Alameda,BK 4,BK 4 BART 3 PHASE TRANSFORMER WITH LTC,ETS.09.10054.TXFR,"CASTRO VALLEY SUB, POWER TRANSFORMERS",DS1,0003,1998-09-26,,230.0,34.5,DELTA,WYE,30000.0,18000.0,3,HEAVY DUTY ELECTRIC,,ABBUZERT,Y,HAYWARD,DCS,N,QLTRL,XXXX,Y,0.0,0.0,41011986-dga_result,41011986-fq_result,41011986-pcb_result,41011986-moisture_result,41011986-furan_result,Heavy Duty Electric,GM941098,[INST],,,OA/FA/FA,65.0,230.0,,,,,18000.0,24000.0,30000.0,,ETS.TXFR,1995-01-01,,,,9400,,,HDE,,,,,,,,,,,
